2015/11/27 16:24:55: 任务号:0,0; 低位指令代码:123; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:5; 巷道:4; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/11/27 16:31:53: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/11/27 16:31:55: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:32:30: 任务号:39,17; 低位指令代码:112; 高位指令代码:129; 函数模式:129; 堆垛机模式:129; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:33:51: 任务号:39,17; 低位指令代码:112; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:34:42: 任务号:39,17; 低位指令代码:112; 高位指令代码:130; 函数模式:132; 堆垛机模式:130; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:34:46: 任务号:39,17; 低位指令代码:112; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:34:51: 任务号:39,17; 低位指令代码:112; 高位指令代码:2; 函数模式:2; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:03: 任务号:39,17; 低位指令代码:123; 高位指令代码:2; 函数模式:2; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:04: 任务号:39,17; 低位指令代码:123; 高位指令代码:2; 函数模式:18; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:06: 任务号:39,17; 低位指令代码:123; 高位指令代码:2; 函数模式:2; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:09: 任务号:0,0; 低位指令代码:17; 高位指令代码:2; 函数模式:18; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:10: 任务号:0,0; 低位指令代码:25; 高位指令代码:2; 函数模式:18; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:19: 任务号:0,0; 低位指令代码:25; 高位指令代码:2; 函数模式:2; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:23: 任务号:0,0; 低位指令代码:25; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:35:27: 任务号:0,0; 低位指令代码:25; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:36:39: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:36:39: 任务号:39,17; 低位指令代码:114; 高位指令代码:129; 函数模式:145; 堆垛机模式:129; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:40:18: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/11/27 16:40:20: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/11/27 16:40:22: 任务号:39,17; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/11/27 16:40:26: 任务号:39,17; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/11/27 16:40:26: 任务号:39,17; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:1; 列:2; 列前后:3; 高度:1; 深度:1
2015/11/27 16:41:05: 任务号:39,17; 低位指令代码:112; 高位指令代码:129; 函数模式:129; 堆垛机模式:129; 动作点:1; 巷道:4; 行:1; 列:2; 列前后:3; 高度:1; 深度:1
2015/11/27 16:42:17: 任务号:39,17; 低位指令代码:112; 高位指令代码:129; 函数模式:129; 堆垛机模式:129; 动作点:1; 巷道:4; 行:1; 列:2; 列前后:3; 高度:1; 深度:1
2015/11/27 16:43:32: 任务号:39,17; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:1; 列:2; 列前后:3; 高度:1; 深度:1
2015/11/27 16:43:36: 任务号:39,17; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:4; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
