2015/12/12 13:30:07: Break:  连接失败！
2015/12/12 13:30:28: Break:  连接失败！
2015/12/12 13:30:48: Break:  连接失败！
2015/12/12 13:31:08: Break:  连接失败！
2015/12/12 13:31:28: Break:  连接失败！
2015/12/12 13:31:48: Break:  连接失败！
2015/12/12 13:32:08: Break:  连接失败！
2015/12/12 13:32:28: Break:  连接失败！
2015/12/12 13:32:48: Break:  连接失败！
2015/12/12 13:33:08: Break:  连接失败！
2015/12/12 13:33:28: Break:  连接失败！
2015/12/12 13:33:48: Break:  连接失败！
2015/12/12 13:34:08: Break:  连接失败！
2015/12/12 13:34:28: Break:  连接失败！
2015/12/12 13:34:48: Break:  连接失败！
2015/12/12 13:35:08: Break:  连接失败！
2015/12/12 13:35:28: Break:  连接失败！
2015/12/12 13:35:48: Break:  连接失败！
2015/12/12 13:36:08: Break:  连接失败！
2015/12/12 13:36:28: Break:  连接失败！
2015/12/12 13:36:48: Break:  连接失败！
2015/12/12 13:37:08: Break:  连接失败！
2015/12/12 13:37:28: Break:  连接失败！
2015/12/12 13:37:48: Break:  连接失败！
2015/12/12 13:38:08: Break:  连接失败！
2015/12/12 13:38:28: Break:  连接失败！
2015/12/12 13:38:48: Break:  连接失败！
2015/12/12 13:39:08: Break:  连接失败！
2015/12/12 13:39:28: Break:  连接失败！
2015/12/12 13:39:48: Break:  连接失败！
2015/12/12 13:40:08: Break:  连接失败！
2015/12/12 13:40:28: Break:  连接失败！
2015/12/12 13:40:48: Break:  连接失败！
2015/12/12 13:41:08: Break:  连接失败！
2015/12/12 13:41:28: Break:  连接失败！
2015/12/12 13:41:48: Break:  连接失败！
2015/12/12 13:42:08: Break:  连接失败！
2015/12/12 13:42:28: Break:  连接失败！
2015/12/12 13:42:48: Break:  连接失败！
2015/12/12 13:55:38: 任务号:0,2; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/12 14:03:12: 任务号:0,2; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/12 14:12:46: 任务号:0,2; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/12 14:41:47: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/12 15:02:46: 任务号:0,2; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/12 15:10:27: 任务号:89,8; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/12 15:10:31: 任务号:89,8; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/12 15:10:34: 任务号:89,8; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 15:10:37: 任务号:89,8; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/12 15:10:41: 任务号:89,8; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/12 15:10:44: 任务号:89,8; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/12 15:10:47: 任务号:89,8; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
